[ID],[TableID],[Name],[Description],[DataType],[Expression],[FormatString],[IsHidden],[State],[ModifiedTime],[StructureModifiedTime],[KPIID],[IsSimpleMeasure],[ErrorMessage],[DisplayFolder],[DetailRowsDefinitionID],[DataCategory],[LineageTag],[SourceLineageTag]
29262,25960,HTML Dashboard IGRO,"Dashboard HTML interativo do IGRO. Tema dark, cards KPI, ranking de órgãos, distribuição por tipo, tabela com busca e export CSV.",2,"VAR _sc = ""scr"" & ""ipt""
VAR _scx = ""/scr"" & ""ipt""

VAR _css =
""<style>"" &
""*{box-sizing:border-box;margin:0;padding:0;font-family:'Segoe UI',sans-serif}"" &
""body{background:#0d0d0d;color:#e5e7eb;padding:10px}"" &
"".topbar{display:flex;align-items:center;gap:8px;margin-bottom:10px;flex-wrap:wrap}"" &
"".topbar h1{font-size:14px;font-weight:600;flex:1;color:#f9fafb}"" &
""select,button{background:#1c1c1e;color:#e5e7eb;border:1px solid #333;border-radius:5px;padding:4px 10px;font-size:11px;cursor:pointer}"" &
""button:hover{background:#1e3a5f;border-color:#3b82f6}"" &
"".ticker-wrap{overflow:hidden;background:#000;border-top:1px solid #1f2937;border-bottom:1px solid #1f2937;height:28px;margin-bottom:10px}"" &
"".ticker-run{display:flex;white-space:nowrap;animation:tickerMove 40s linear infinite}"" &
"".ticker-run:hover{animation-play-state:paused}"" &
"".tk-item{display:inline-flex;align-items:center;padding:0 18px;font-size:11px;color:#93c5fd;height:28px;gap:5px;border-right:1px solid #222}"" &
""@keyframes tickerMove{from{transform:translateX(0)}to{transform:translateX(-50%)}}"" &
"".kpis{display:grid;grid-template-columns:repeat(auto-fit,minmax(130px,1fr));gap:8px;margin-bottom:10px}"" &
"".card{background:#111;border-radius:8px;padding:11px;border:1px solid #1f2937;border-top:3px solid #3b82f6}"" &
"".card-lbl{font-size:10px;color:#9ca3af;text-transform:uppercase;letter-spacing:.4px;margin-bottom:3px}"" &
"".card-val{font-size:19px;font-weight:700;color:#f9fafb}"" &
"".card-sub{font-size:10px;margin-top:3px}"" &
"".up{color:#34d399}.dn{color:#f87171}.neu{color:#9ca3af}"" &
"".charts{display:grid;grid-template-columns:2fr 1fr;gap:8px;margin-bottom:10px}"" &
"".cbox{background:#111;border-radius:8px;padding:11px;border:1px solid #1f2937}"" &
"".cbox h3{font-size:10px;color:#9ca3af;text-transform:uppercase;letter-spacing:.4px;margin-bottom:8px}"" &
"".bar-wrap{display:flex;flex-direction:column;gap:3px}"" &
"".brow{display:flex;align-items:center;gap:5px}"" &
"".blbl{font-size:10px;color:#9ca3af;width:100px;min-width:100px;text-align:right;overflow:hidden;text-overflow:ellipsis;white-space:nowrap}"" &
"".bbg{flex:1;background:#1c1c1e;border-radius:3px;overflow:hidden;height:14px}"" &
"".bfil{height:100%;border-radius:3px}"" &
"".bval{font-size:10px;color:#e5e7eb;min-width:38px;text-align:right}"" &
"".badge{display:inline-block;padding:1px 6px;border-radius:9px;font-size:10px;font-weight:600}"" &
"".bg-g{background:#065f46;color:#6ee7b7}.bg-y{background:#78350f;color:#fde68a}"" &
"".bg-o{background:#7c2d12;color:#fdba74}.bg-r{background:#7f1d1d;color:#fca5a5}"" &
"".tbl-wrap{background:#111;border-radius:8px;border:1px solid #1f2937;overflow:hidden}"" &
"".tc{display:flex;gap:8px;padding:9px;border-bottom:1px solid #1f2937;flex-wrap:wrap;align-items:center}"" &
"".tc input{background:#1c1c1e;color:#e5e7eb;border:1px solid #333;border-radius:5px;padding:4px 9px;font-size:11px;flex:1;min-width:150px}"" &
""table{width:100%;border-collapse:collapse;font-size:11px}"" &
""thead th{background:#161616;padding:6px 8px;text-align:left;color:#6b7280;font-weight:500;border-bottom:1px solid #1f2937;white-space:nowrap}"" &
""tbody tr:hover{background:#161616}"" &
""tbody td{padding:5px 8px;border-bottom:1px solid #111;color:#e5e7eb;white-space:nowrap}"" &
"".pag{display:flex;gap:6px;padding:7px 9px;align-items:center;font-size:11px;color:#6b7280}"" &
"".pag button{padding:2px 7px;font-size:11px}"" &
""</style>""

VAR _body =
""<div class='topbar'>"" &
""<h1>&#128202; IGRO &mdash; Índice de Gestão e Risco Operacional das Ouvidorias</h1>"" &
""<select id='dsv' onchange='applyF()'><option value=''>Todos os órgãos</option></select>"" &
""<button onclick='resetF()'>&#8635; Reset</button>"" &
""</div>"" &
""<div class='ticker-wrap'><div class='ticker-run' id='tkr'></div></div>"" &
""<div class='kpis'>"" &
""<div class='card'><div class='card-lbl'>IGRO Rede</div><div class='card-val' id='k_igro'>--</div><div class='card-sub' id='b_igro'></div></div>"" &
""<div class='card'><div class='card-lbl'>Sub-T Tempo</div><div class='card-val' id='k_subt'>--</div><div class='card-sub' id='b_subt'></div></div>"" &
""<div class='card'><div class='card-lbl'>Sub-Q Qualidade</div><div class='card-val' id='k_subq'>--</div><div class='card-sub' id='b_subq'></div></div>"" &
""<div class='card'><div class='card-lbl'>TMR Médio</div><div class='card-val' id='k_tmr'>--</div><div class='card-sub' id='b_tmr'></div></div>"" &
""<div class='card'><div class='card-lbl'>Resolutividade</div><div class='card-val' id='k_res'>--</div><div class='card-sub' id='b_res'></div></div>"" &
""<div class='card'><div class='card-lbl'>Nota Média</div><div class='card-val' id='k_nota'>--</div><div class='card-sub' id='b_nota'></div></div>"" &
""<div class='card'><div class='card-lbl'>NPS</div><div class='card-val' id='k_nps'>--</div><div class='card-sub' id='b_nps'></div></div>"" &
""<div class='card'><div class='card-lbl'>Insatisfatórias</div><div class='card-val' id='k_ins'>--</div><div class='card-sub' id='b_ins'></div></div>"" &
""</div>"" &
""<div class='charts'>"" &
""<div class='cbox'><h3>Ranking IGRO por órgão (top 20)</h3><div class='bar-wrap' id='rank_wrap'></div></div>"" &
""<div class='cbox'><h3>Distribuição por tipo</h3><div class='bar-wrap' id='tipo_wrap'></div></div>"" &
""</div>"" &
""<div class='tbl-wrap'>"" &
""<div class='tc'>"" &
""<input type='text' id='bsc' placeholder='Buscar órgão...' oninput='rn()'>"" &
""<button onclick='xcsv()'>&#11015; CSV</button>"" &
""<span id='pag_info' style='margin-left:auto;font-size:11px;color:#6b7280'></span>"" &
""</div>"" &
""<table><thead><tr>"" &
""<th>Órgão</th><th>Manif.</th><th>IGRO</th><th>Sub-T</th><th>Sub-Q</th>"" &
""<th>TMR</th><th>Resolut.</th><th>Nota</th><th>Insatisf.</th><th>NPS</th><th>Risco</th>"" &
""</tr></thead><tbody id='tb'></tbody></table>"" &
""<div class='pag'><button onclick='gp(-1)'>&#9664;</button><span id='pag_lbl'>Pág 1</span><button onclick='gp(1)'>&#9654;</button></div>"" &
""</div>""

VAR _js1 =
""<"" & _sc & "">"" &
""const ORG="" & [_JSON Orgaos] & "";"" &
""const TIP="" & [_JSON Tipos] & "";"" &
""let fd=ORG,pg=1,pp=20;"" &
""function pct(v){return(v*100).toFixed(1)+'%'}"" &
""function cor(v){return v>=0.8?'bg-g':v>=0.6?'bg-y':v>=0.4?'bg-o':'bg-r'}"" &
""function lbl(v){return v>=0.8?'Baixo':v>=0.6?'Moderado':v>=0.4?'Alto':'Cr\u00edtico'}"" &
""function buildTicker(){"" &
""  const it=ORG.slice(0,20).map(o=>'<span class=\'tk-item\'>'+o.s+' <b>'+pct(+o.i)+'</b></span>').join('');"" &
""  document.getElementById('tkr').innerHTML=it.repeat(2);}"" &
""function buildSelects(){"" &
""  const sv=document.getElementById('dsv');"" &
""  ORG.forEach(o=>{const op=document.createElement('option');op.value=o.s;op.textContent=o.s;sv.appendChild(op);});}"" &
""function setCard(id,val,subId,subHtml){"" &
""  document.getElementById(id).textContent=val;"" &
""  document.getElementById(subId).innerHTML=subHtml;}"" &
""function renderKPIs(){"" &
""  const tot=fd.reduce((a,o)=>a+ +o.n,0)||1;"" &
""  const wi=fd.reduce((a,o)=>a+ +o.i* +o.n,0)/tot;"" &
""  const wt=fd.reduce((a,o)=>a+ +o.t* +o.n,0)/tot;"" &
""  const wq=fd.reduce((a,o)=>a+ +o.q* +o.n,0)/tot;"" &
""  const tm=fd.reduce((a,o)=>a+ +o.m* +o.n,0)/tot;"" &
""  const re=fd.reduce((a,o)=>a+ +o.r* +o.n,0)/tot;"" &
""  const nt=fd.reduce((a,o)=>a+ +o.a* +o.n,0)/tot;"" &
""  const np=fd.reduce((a,o)=>a+ +o.p* +o.n,0)/tot;"" &
""  const ix=fd.reduce((a,o)=>a+ +o.x* +o.n,0)/tot;"" &
""  setCard('k_igro',pct(wi),'b_igro','<span class=\'badge '+cor(wi)+'\'>'+lbl(wi)+'</span>');"" &
""  setCard('k_subt',pct(wt),'b_subt','<span class=\'badge '+cor(wt)+'\'>'+lbl(wt)+'</span>');"" &
""  setCard('k_subq',pct(wq),'b_subq','<span class=\'badge '+cor(wq)+'\'>'+lbl(wq)+'</span>');"" &
""  setCard('k_tmr',tm.toFixed(1)+'d','b_tmr',tm<=10?'<span class=\'up\'>&#10003; meta 10d</span>':'<span class=\'dn\'>&#9888; acima 10d</span>');"" &
""  setCard('k_res',pct(re),'b_res',re>=0.7?'<span class=\'up\'>&#10003; meta 70%</span>':'<span class=\'dn\'>&#9888; abaixo 70%</span>');"" &
""  setCard('k_nota',nt.toFixed(1),'b_nota',nt>=7.5?'<span class=\'up\'>&#10003; meta 7,5</span>':'<span class=\'dn\'>&#9888; abaixo 7,5</span>');"" &
""  setCard('k_nps',(np>=0?'+':'')+np.toFixed(1),'b_nps',np>=50?'<span class=\'up\'>Excelente</span>':np>=0?'<span class=\'neu\'>Razo\u00e1vel</span>':'<span class=\'dn\'>Cr\u00edtico</span>');"" &
""  setCard('k_ins',pct(ix),'b_ins',ix<=0.025?'<span class=\'up\'>&#10003; meta 2,5%</span>':'<span class=\'dn\'>&#9888; acima 2,5%</span>');}""

VAR _js2 =
""function buildRanking(){"" &
""  const mx=Math.max(...fd.map(o=> +o.i))||1;"" &
""  const cl=['#34d399','#fbbf24','#f97316','#f87171'];"" &
""  const html=fd.slice(0,20).map(o=>{"" &
""    const v= +o.i;const w=Math.round(v/mx*100);"" &
""    const c=v>=0.8?cl[0]:v>=0.6?cl[1]:v>=0.4?cl[2]:cl[3];"" &
""    return '<div class=\'brow\'><div class=\'blbl\' title=\''+o.s+'\'>'+o.s+'</div>'"" &
""      +'<div class=\'bbg\'><div class=\'bfil\' style=\'width:'+w+'%;background:'+c+';\'></div></div>'"" &
""      +'<div class=\'bval\'>'+pct(v)+'</div></div>';}).join('');"" &
""  document.getElementById('rank_wrap').innerHTML=html;}"" &
""function buildTipos(){"" &
""  const mx=Math.max(...TIP.map(t=> +t.n))||1;"" &
""  const cs=['#3b82f6','#f59e0b','#10b981','#8b5cf6','#ef4444','#06b6d4','#f97316'];"" &
""  const html=TIP.map((t,i)=>{"" &
""    const w=Math.round( +t.n/mx*100);"" &
""    return '<div class=\'brow\'><div class=\'blbl\'>'+t.tipo+'</div>'"" &
""      +'<div class=\'bbg\'><div class=\'bfil\' style=\'width:'+w+'%;background:'+cs[i%7]+';\'></div></div>'"" &
""      +'<div class=\'bval\'>'+(+ t.n).toLocaleString('pt-BR')+'</div></div>';}).join('');"" &
""  document.getElementById('tipo_wrap').innerHTML=html;}"" &
""function rn(){"" &
""  const q=(document.getElementById('bsc').value||'').toLowerCase();"" &
""  const rows=fd.filter(o=>o.s.toLowerCase().includes(q));"" &
""  const tot=rows.length;const pages=Math.ceil(tot/pp)||1;"" &
""  if(pg>pages)pg=pages;"" &
""  document.getElementById('pag_lbl').textContent='P\u00e1g '+pg+'/'+pages;"" &
""  document.getElementById('pag_info').textContent=tot+' \u00f3rg\u00e3os';"" &
""  const sl=rows.slice((pg-1)*pp,pg*pp);"" &
""  const html=sl.map(o=>{"" &
""    const v= +o.i;const c=cor(v);"" &
""    return '<tr>'"" &
""      +'<td><b>'+o.s+'</b></td>'"" &
""      +'<td>'+(+ o.n).toLocaleString('pt-BR')+'</td>'"" &
""      +'<td><span class=\'badge '+c+'\'>'+pct(v)+'</span></td>'"" &
""      +'<td>'+pct(+o.t)+'</td>'"" &
""      +'<td>'+pct(+o.q)+'</td>'"" &
""      +'<td>'+(+o.m).toFixed(1)+'d</td>'"" &
""      +'<td>'+pct(+o.r)+'</td>'"" &
""      +'<td>'+(+o.a).toFixed(1)+'</td>'"" &
""      +'<td>'+pct(+o.x)+'</td>'"" &
""      +'<td>'+((+o.p)>=0?'+':'')+(+o.p).toFixed(1)+'</td>'"" &
""      +'<td><span class=\'badge '+c+'\'>'+lbl(v)+'</span></td>'"" &
""      +'</tr>';}).join('');"" &
""  document.getElementById('tb').innerHTML=html;}"" &
""function gp(d){pg+=d;if(pg<1)pg=1;rn();}"" &
""function applyF(){"" &
""  const sv=document.getElementById('dsv').value;"" &
""  fd=sv?ORG.filter(o=>o.s===sv):ORG;"" &
""  pg=1;renderKPIs();buildRanking();rn();}"" &
""function resetF(){"" &
""  document.getElementById('dsv').value='';"" &
""  document.getElementById('bsc').value='';"" &
""  fd=ORG;pg=1;renderKPIs();buildRanking();rn();}"" &
""function xcsv(){"" &
""  const h='Orgao,Manif,IGRO,SubT,SubQ,TMR,Resolutividade,Nota,Insatisf,NPS\n';"" &
""  const r=fd.map(o=>[o.s,o.n,o.i,o.t,o.q,o.m,o.r,o.a,o.x,o.p].join(',')).join('\n');"" &
""  const a=document.createElement('a');"" &
""  a.href='data:text/csv;charset=utf-8,'+encodeURIComponent(h+r);"" &
""  a.download='igro.csv';a.click();}"" &
""function init(){buildTicker();buildSelects();renderKPIs();buildRanking();buildTipos();rn();}"" &
""init();"" &
""<"" & _scx & "">""

RETURN _css & _body & _js1 & _js2",,False,1,20/04/2026 21:37:26,20/04/2026 21:36:04,,False,,12 · JSON · Dashboard,,,63ab91b7-f926-428b-a6e5-e3d1bcd9966e,
30911,25960,base_qtd_manifestacoes_aa,"Volume de manifestações no mesmo período do ano anterior. Funciona com qualquer granularidade de dCalendario (dia, mês, quadrimestre).",6,"VAR _min_data = MIN(dCalendario[Date])
VAR _max_data = MAX(dCalendario[Date])
RETURN
    CALCULATE(
        [base_qtd_manifestacoes],
        FILTER(
            ALL(dCalendario),
            dCalendario[Date] >= DATE(YEAR(_min_data)-1, MONTH(_min_data), DAY(_min_data)) &&
            dCalendario[Date] <= DATE(YEAR(_max_data)-1, MONTH(_max_data), DAY(_max_data))
        )
    )","#,0",False,1,21/04/2026 02:09:27,20/04/2026 22:24:57,,False,,04 · Tempo,,,b34cda72-a7fc-45ac-94c1-14185c3daf4d,
30912,25960,ind_tmr_aa,TMR médio no mesmo período do ano anterior. Funciona com qualquer granularidade de dCalendario.,8,"VAR _min_data = MIN(dCalendario[Date])
VAR _max_data = MAX(dCalendario[Date])
RETURN
    CALCULATE(
        [ind_media_tempo_resposta],
        FILTER(
            ALL(dCalendario),
            dCalendario[Date] >= DATE(YEAR(_min_data)-1, MONTH(_min_data), DAY(_min_data)) &&
            dCalendario[Date] <= DATE(YEAR(_max_data)-1, MONTH(_max_data), DAY(_max_data))
        )
    )","#,0.0",False,1,21/04/2026 02:09:27,20/04/2026 22:24:57,,False,,04 · Tempo,,,53df5b50-231c-4799-a501-ee737d1e3fdb,
30913,25960,ind_var_pct_volume_aa,Variação percentual do volume de manifestações em relação ao mesmo período do ano anterior.,8,"VAR atual = [base_qtd_manifestacoes]
VAR anterior = [base_qtd_manifestacoes_aa]
RETURN DIVIDE(atual - anterior, anterior, BLANK())",+0.0%;-0.0%;0.0%,False,1,20/04/2026 22:24:57,20/04/2026 22:24:57,,False,,04 · Tempo,,,f4a29ec9-ceb8-434c-be7c-b48a559a20f2,
30914,25960,base_qtd_manifestacoes_quadri_anterior,Volume de manifestações no quadrimestre anterior ao período selecionado.,6,"VAR _quadri_atual =
    SELECTEDVALUE(dCalendario[AnoQuadri])
VAR _ano =
    INT(_quadri_atual / 10)
VAR _q =
    MOD(_quadri_atual, 10)
VAR _q_ant = IF(_q = 1, _ano * 10 - 10 + 3, _ano * 10 + _q - 1)
RETURN
    CALCULATE(
        [base_qtd_manifestacoes],
        FILTER(
            ALL(dCalendario),
            dCalendario[AnoQuadri] = _q_ant
        )
    )","#,0",False,1,20/04/2026 22:24:57,20/04/2026 22:24:57,,False,,04 · Tempo,,,8c28da89-13dc-4461-b58d-3f8627de79bf,
30915,25960,ind_var_pct_volume_quadri,Variação percentual do volume em relação ao quadrimestre anterior.,8,"VAR atual = [base_qtd_manifestacoes]
VAR anterior = [base_qtd_manifestacoes_quadri_anterior]
RETURN DIVIDE(atual - anterior, anterior, BLANK())",+0.0%;-0.0%;0.0%,False,1,20/04/2026 22:24:57,20/04/2026 22:24:57,,False,,04 · Tempo,,,1189bb66-ab76-4ada-86a4-82401bea53a1,
30916,25960,base_qtd_manifestacoes_ytd,Acumulado de manifestações no ano até a data máxima do contexto (YTD).,6,"CALCULATE(
    [base_qtd_manifestacoes],
    DATESYTD(dCalendario[Date])
)","#,0",False,1,20/04/2026 22:24:57,20/04/2026 22:24:57,,False,,04 · Tempo,,,586a418d-3ce6-496f-a3ae-7dc1d9e0c886,
30917,25960,ind_media_diaria_manifestacoes,Volume médio diário de manifestações no período selecionado. Útil para comparar períodos de tamanhos diferentes.,8,"VAR _dias =
    COUNTROWS(
        FILTER(
            VALUES(dCalendario[Date]),
            dCalendario[Date] <= MAX(dCalendario[Date])
        )
    )
RETURN DIVIDE([base_qtd_manifestacoes], _dias, 0)","#,0.0",False,1,20/04/2026 22:24:57,20/04/2026 22:24:57,,False,,04 · Tempo,,,247d4be6-0e73-440e-a378-fe4e08854ce6,
30918,25960,ind_indice_sazonalidade,"Indica se o mês está acima ou abaixo da média mensal do ano. 1.0 = média, >1.0 = pico sazonal, <1.0 = vale. Requer contexto mensal no visual.",8,"VAR _ano_ctx    = MAX(dCalendario[Ano])
VAR _vol_mes    = [base_qtd_manifestacoes]
VAR _soma_ano   = CALCULATE([base_qtd_manifestacoes], FILTER(ALL(dCalendario), dCalendario[Ano] = _ano_ctx))
VAR _media_mes  = DIVIDE(_soma_ano, 12, 1)
RETURN DIVIDE(_vol_mes, _media_mes, 1)","#,0.00",False,1,21/04/2026 02:10:56,20/04/2026 22:25:13,,False,,04 · Tempo,,,4b5a6850-fc2d-4443-8b9e-009247c5b4e2,
30919,25960,base_qtd_manifestacoes_dias_uteis,Manifestações registradas em dias úteis (segunda a sexta).,6,"CALCULATE(
    [base_qtd_manifestacoes],
    dCalendario[DiaUtil] = TRUE()
)","#,0",False,1,20/04/2026 22:25:13,20/04/2026 22:25:13,,False,,04 · Tempo,,,a67d58ca-1896-4bfd-a005-a0a6a452f863,
30920,25960,base_qtd_manifestacoes_fim_semana,Manifestações registradas em fins de semana (sábado e domingo).,6,"CALCULATE(
    [base_qtd_manifestacoes],
    dCalendario[FimDeSemana] = TRUE()
)","#,0",False,1,20/04/2026 22:25:13,20/04/2026 22:25:13,,False,,04 · Tempo,,,220b3c6d-00aa-4de9-98bd-f9a3b5a62c01,
30921,25960,ind_pct_fim_semana,Percentual do volume registrado fora de dias úteis. Indica pressão sobre canais digitais (Expresso/Webservice) no final de semana.,8,"DIVIDE(
    [base_qtd_manifestacoes_fim_semana],
    [base_qtd_manifestacoes],
    0
)",0.0%,False,1,20/04/2026 22:25:13,20/04/2026 22:25:13,,False,,04 · Tempo,,,e7cba012-3291-4b64-afe9-46120aa97c3d,
30922,25960,ind_media_movel_3m,Média móvel de 3 meses do volume de manifestações. Usa janela deslizante de AnoMes. Requer contexto mensal no visual.,8,"VAR _anoMes_max = MAX(dCalendario[AnoMes])
VAR _ano_max    = INT(_anoMes_max / 100)
VAR _mes_max    = MOD(_anoMes_max, 100)
VAR _anoMes_m1  =
    IF(_mes_max >= 2,
        _ano_max * 100 + _mes_max - 1,
        (_ano_max - 1) * 100 + 12)
VAR _anoMes_m2  =
    IF(_mes_max >= 3,
        _ano_max * 100 + _mes_max - 2,
        IF(_mes_max = 2,
            (_ano_max - 1) * 100 + 12,
            (_ano_max - 1) * 100 + 11))
VAR _vol0 = [base_qtd_manifestacoes]
VAR _vol1 = CALCULATE([base_qtd_manifestacoes], FILTER(ALL(dCalendario), dCalendario[AnoMes] = _anoMes_m1))
VAR _vol2 = CALCULATE([base_qtd_manifestacoes], FILTER(ALL(dCalendario), dCalendario[AnoMes] = _anoMes_m2))
RETURN DIVIDE(_vol0 + _vol1 + _vol2, 3, BLANK())","#,0.0",False,1,21/04/2026 02:10:56,20/04/2026 22:25:13,,False,,04 · Tempo,,,ba4721e9-2eb5-4624-8e47-3d62894acb5d,
30923,25960,ind_var_vs_media_movel,"Compara o volume do mês atual com a média móvel de 3 meses. Positivo = acima da tendência, negativo = abaixo.",8,"VAR _atual = [base_qtd_manifestacoes]
VAR _mm3   = [ind_media_movel_3m]
RETURN DIVIDE(_atual - _mm3, _mm3, BLANK())",+0.0%;-0.0%;0.0%,False,1,21/04/2026 02:10:01,20/04/2026 22:25:13,,False,,04 · Tempo,,,e58cc3db-a559-4d5d-9459-634c82adc768,
30924,25960,base_qtd_finalizadas_por_data_fin,Volume de manifestações usando a data de finalização como eixo temporal. Requer USERELATIONSHIP com dCalendario[Date] via relacionamento inativo.,6,"CALCULATE(
    [base_qtd_manifestacoes_finalizadas],
    USERELATIONSHIP(
        f_relatorio[data_finalizacao],
        dCalendario[Date]
    )
)","#,0",False,1,21/04/2026 22:55:54,20/04/2026 22:25:13,,False,,04 · Tempo,,,3468df99-d373-4295-ac1f-77530c8e22fe,
